STATION,DATE,TMAX,TMIN,TDIF,RAIN?,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00024233,6/30/2014,78,55,23,0,,,,,,,,,,,,,,,
USW00024233,7/1/2014,94,60,34,0,,,,,,,,,,,,,,,
USW00024233,7/2/2014,81,58,23,0,,,,,,,,,,,,,,,
USW00024233,7/3/2014,71,57,14,0,,,,,,,,,,,,,,,
USW00024233,7/4/2014,75,57,18,0,,,,,,,,,,,,,,,
USW00024233,7/5/2014,76,56,20,1,1,,,,,,,,,,,,,,
USW00024233,7/6/2014,84,59,25,0,,,,,,,,,,,,,,,
USW00024233,7/7/2014,81,64,17,1,1,,,,,,,,,,,,,,
USW00024233,7/8/2014,86,60,26,0,,,,,,,,,,,,,,,
USW00024233,7/9/2014,80,57,23,0,,,,,,,,,,,,,,,
USW00024233,7/10/2014,84,55,29,1,1,,,,,,,,,,,,,,
USW00024233,7/11/2014,88,59,29,0,,,,,,,,,,,,,,,
USW00024233,7/12/2014,90,62,28,0,,,,,,,,,,,,,,,
USW00024233,7/13/2014,85,59,26,1,,,1,,,,,,,,,,,,
USW00024233,7/14/2014,82,59,23,0,,,,,,,,,,,,,,,
USW00024233,7/15/2014,88,57,31,0,,,,,,,,,,,,,,,
USW00024233,7/16/2014,88,58,30,0,,,,,,,,,,,,,,,
USW00024233,7/17/2014,80,57,23,0,,,,,,,,,,,,,,,
USW00024233,7/18/2014,75,53,22,0,,,,,,,,,,,,,,,
USW00024233,7/19/2014,78,59,19,1,1,,,,,,,,,,,,,,
USW00024233,7/20/2014,67,58,9,0,,,,,,,,,,,,,,,
USW00024233,7/21/2014,75,56,19,0,,,,,,,,,,,,,,,
USW00024233,7/22/2014,70,56,14,1,1,,,,,,,,,,,,,,
USW00024233,7/23/2014,66,56,10,0,,,,,,,,,,,,,,,
USW00024233,7/24/2014,69,55,14,0,,,,,,,,,,,,,,,
USW00024233,7/25/2014,73,54,19,0,,,,,,,,,,,,,,,
USW00024233,7/26/2014,79,56,23,0,,,,,,,,,,,,,,,
USW00024233,7/27/2014,83,59,24,0,,,,,,,,,,,,,,,
USW00024233,7/28/2014,87,59,28,0,,,,,,,,,,,,,,,
USW00024233,7/29/2014,86,60,26,0,,,,,,,,,,,,,,,
USW00024233,7/30/2014,85,58,27,0,,,,,,,,,,,,,,,
USW00024233,7/31/2014,87,64,23,0,,,,,,,,,,,,,,,
USW00024233,8/1/2014,84,59,25,0,,,,,,,,,,,,,,,
USW00024233,8/2/2014,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/3/2014,89,58,31,0,,,,,,,,,,,,,,,
USW00024233,8/4/2014,91,61,30,0,,,,,,,,,,,,,,,
USW00024233,8/5/2014,77,57,20,0,,,,,,,,,,,,,,,
USW00024233,8/6/2014,79,59,20,1,1,,,,,,,,,,,,,,
USW00024233,8/7/2014,78,56,22,1,1,,,,,,,,,,,,,,
USW00024233,8/8/2014,78,56,22,0,,,,,,,,,,,,,,,
USW00024233,8/9/2014,81,60,21,0,,,,,,,,,,,,,,,
USW00024233,8/10/2014,87,57,30,0,,,,,,,,,,,,,,,
USW00024233,8/11/2014,96,64,32,1,,,1,,,,,,,,,,,,
USW00024233,8/12/2014,81,63,18,1,1,,,,,,,,,,,,,,
USW00024233,8/13/2014,74,59,15,1,1,,,,,,,,,,,,,,
USW00024233,8/14/2014,70,63,7,0,,,,,,,,,,,,,,,
USW00024233,8/15/2014,76,62,14,1,1,,,,,,,,,,,,,,
USW00024233,8/16/2014,78,60,18,0,,,,,,,,,,,,,,,
USW00024233,8/17/2014,82,59,23,0,,,,,,,,,,,,,,,
USW00024233,8/18/2014,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/19/2014,81,60,21,0,,,,,,,,,,,,,,,
USW00024233,8/20/2014,71,57,14,0,,,,,,,,,,,,,,,
USW00024233,8/21/2014,70,52,18,0,,,,,,,,,,,,,,,
USW00024233,8/22/2014,75,56,19,0,,,,,,,,,,,,,,,
USW00024233,8/23/2014,82,57,25,0,,,,,,,,,,,,,,,
USW00024233,8/24/2014,77,56,21,0,,,,,,,,,,,,,,,
USW00024233,8/25/2014,84,58,26,0,,,,,,,,,,,,,,,
USW00024233,8/26/2014,88,60,28,0,,,,,,,,,,,,,,,
USW00024233,8/27/2014,84,61,23,0,,,,,,,,,,,,,,,
USW00024233,8/28/2014,74,58,16,0,,,,,,,,,,,,,,,
USW00024233,8/29/2014,73,59,14,0,,,,,,,,,,,,,,,
USW00024233,8/30/2014,64,59,5,1,1,,,,,,,,,,,,,,
USW00024233,8/31/2014,70,57,13,1,1,,,,,,,,,,,,,,
USW00024233,9/1/2014,74,55,19,0,,,,,,,,,,,,,,,
USW00024233,9/2/2014,68,57,11,1,1,,,,,,,,,,,,,,
USW00024233,9/3/2014,69,55,14,0,,,,,,,,,,,,,,,
USW00024233,9/4/2014,75,52,23,1,1,,,,,,,,,,,,,,
USW00024233,9/5/2014,82,57,25,1,1,,,,,,,,,,,,,,
USW00024233,9/6/2014,90,59,31,0,,,,,,,,,,,,,,,
USW00024233,9/7/2014,83,56,27,0,,,,,,,,,,,,,,,
USW00024233,9/8/2014,70,56,14,0,,,,,,,,,,,,,,,
USW00024233,9/9/2014,71,56,15,0,,,,,,,,,,,,,,,
USW00024233,9/10/2014,72,54,18,0,,,,,,,,,,,,,,,
USW00024233,9/11/2014,76,55,21,0,,,,,,,,,,,,,,,
USW00024233,9/12/2014,76,55,21,0,,,,,,,,,,,,,,,
USW00024233,9/13/2014,83,50,33,0,,,,,,,,,,,,,,,
USW00024233,9/14/2014,86,53,33,0,,,,,,,,,,,,,,,
USW00024233,9/15/2014,87,54,33,0,,,,,,,,,,,,,,,
USW00024233,9/16/2014,72,57,15,0,,,,,,,,,,,,,,,
USW00024233,9/17/2014,73,58,15,0,,,,,,,,,,,,,,,
USW00024233,9/18/2014,67,59,8,1,1,,,,,,,,,,,,,,
USW00024233,9/19/2014,75,61,14,0,,,,,,,,,,,,,,,
USW00024233,9/20/2014,76,58,18,1,1,,,,,,,,,,,,,,
USW00024233,9/21/2014,79,55,24,0,,,,,,,,,,,,,,,
USW00024233,9/22/2014,72,59,13,1,1,,,,,,,,,,,,,,
USW00024233,9/23/2014,66,58,8,1,1,,,,,,,,,,,,,,
USW00024233,9/24/2014,66,58,8,1,1,,,,,,,,,,,,,,
USW00024233,9/25/2014,71,58,13,1,1,,,,,,,,,,,,,,
USW00024233,9/26/2014,68,57,11,1,1,,,,,,,,,,,,,,
USW00024233,9/27/2014,69,53,16,1,1,,,,,,,,,,,,,,
USW00024233,9/28/2014,66,54,12,1,1,,,,,,,,,,,,,,
USW00024233,9/29/2014,62,52,10,2,1,1,,,,,,,,,,,,,
USW00024233,9/30/2014,67,54,13,0,,,,,,,,,,,,,,,
USW00024233,10/1/2014,65,52,13,0,,,,,,,,,,,,,,,
USW00024233,10/2/2014,67,50,17,0,,,,,,,,,,,,,,,
USW00024233,10/3/2014,72,48,24,0,,,,,,,,,,,,,,,
USW00024233,10/4/2014,71,54,17,0,,,,,,,,,,,,,,,
USW00024233,10/5/2014,75,53,22,2,1,1,,,,,,,,,,,,,
USW00024233,10/6/2014,78,56,22,2,1,1,,,,,,,,,,,,,
USW00024233,10/7/2014,66,57,9,2,1,1,,,,,,,,,,,,,
USW00024233,10/8/2014,69,55,14,2,1,1,,,,,,,,,,,,,
USW00024233,10/9/2014,63,52,11,2,1,1,,,,,,,,,,,,,
USW00024233,10/10/2014,65,50,15,2,1,1,,,,,,,,,,,,,
USW00024233,10/11/2014,65,53,12,2,1,,1,,,,,,,,,,,,
USW00024233,10/12/2014,64,53,11,0,,,,,,,,,,,,,,,
USW00024233,10/13/2014,70,50,20,1,1,,,,,,,,,,,,,,
USW00024233,10/14/2014,62,53,9,1,1,,,,,,,,,,,,,,
USW00024233,10/15/2014,61,53,8,1,1,,,,,,,,,,,,,,
USW00024233,10/16/2014,69,52,17,0,,,,,,,,,,,,,,,
USW00024233,10/17/2014,62,53,9,1,1,,,,,,,,,,,,,,
USW00024233,10/18/2014,67,57,10,1,1,,,,,,,,,,,,,,
USW00024233,10/19/2014,72,55,17,0,,,,,,,,,,,,,,,
USW00024233,10/20/2014,61,54,7,1,1,,,,,,,,,,,,,,
USW00024233,10/21/2014,61,53,8,0,,,,,,,,,,,,,,,
USW00024233,10/22/2014,60,53,7,1,1,,,,,,,,,,,,,,
USW00024233,10/23/2014,58,47,11,0,,,,,,,,,,,,,,,
USW00024233,10/24/2014,58,48,10,0,,,,,,,,,,,,,,,
USW00024233,10/25/2014,62,47,15,1,1,,,,,,,,,,,,,,
USW00024233,10/26/2014,55,46,9,1,1,,,,,,,,,,,,,,
USW00024233,10/27/2014,60,44,16,0,,,,,,,,,,,,,,,
USW00024233,10/28/2014,59,49,10,1,1,,,,,,,,,,,,,,
USW00024233,10/29/2014,62,53,9,1,1,,,,,,,,,,,,,,
USW00024233,10/30/2014,60,52,8,1,1,,,,,,,,,,,,,,
USW00024233,10/31/2014,55,47,8,1,1,,,,,,,,,,,,,,
USW00024233,11/1/2014,52,45,7,2,1,1,,,,,,,,,,,,,
USW00024233,11/2/2014,56,45,11,1,1,,,,,,,,,,,,,,
USW00024233,11/3/2014,57,52,5,1,1,,,,,,,,,,,,,,
USW00024233,11/4/2014,58,51,7,1,1,,,,,,,,,,,,,,
USW00024233,11/5/2014,59,51,8,1,1,,,,,,,,,,,,,,
USW00024233,11/6/2014,62,51,11,1,1,,,,,,,,,,,,,,
USW00024233,11/7/2014,58,45,13,0,,,,,,,,,,,,,,,
USW00024233,11/8/2014,55,39,16,2,1,1,,,,,,,,,,,,,
USW00024233,11/9/2014,56,46,10,1,1,,,,,,,,,,,,,,
USW00024233,11/10/2014,52,42,10,0,,,,,,,,,,,,,,,
USW00024233,11/11/2014,46,34,12,0,,,,,,,,,,,,,,,
USW00024233,11/12/2014,44,32,12,0,,,,,,,,,,,,,,,
USW00024233,11/13/2014,45,33,12,0,,,,,,,,,,,,,,,
USW00024233,11/14/2014,45,28,17,0,,,,,,,,,,,,,,,
USW00024233,11/15/2014,47,29,18,0,,,,,,,,,,,,,,,
USW00024233,11/16/2014,49,28,21,0,,,,,,,,,,,,,,,
USW00024233,11/17/2014,51,28,23,0,,,,,,,,,,,,,,,
USW00024233,11/18/2014,45,31,14,0,,,,,,,,,,,,,,,
USW00024233,11/19/2014,52,36,16,0,,,,,,,,,,,,,,,
USW00024233,11/20/2014,52,42,10,1,1,,,,,,,,,,,,,,
USW00024233,11/21/2014,52,47,5,1,1,,,,,,,,,,,,,,
USW00024233,11/22/2014,49,44,5,0,,,,,,,,,,,,,,,
USW00024233,11/23/2014,55,42,13,1,1,,,,,,,,,,,,,,
USW00024233,11/24/2014,53,40,13,1,1,,,,,,,,,,,,,,
USW00024233,11/25/2014,57,49,8,1,1,,,,,,,,,,,,,,
USW00024233,11/26/2014,59,54,5,0,,,,,,,,,,,,,,,
USW00024233,11/27/2014,58,53,5,1,1,,,,,,,,,,,,,,
USW00024233,11/28/2014,55,38,17,1,1,,,,,,,,,,,,,,
USW00024233,11/29/2014,40,24,16,1,1,,,,,,,,,,,,,,
USW00024233,11/30/2014,37,23,14,0,,,,,,,,,,,,,,,
USW00024233,12/1/2014,40,26,14,0,,,,,,,,,,,,,,,
USW00024233,12/2/2014,42,26,16,1,1,,,,,,,,,,,,,,
USW00024233,12/3/2014,50,32,18,0,,,,,,,,,,,,,,,
USW00024233,12/4/2014,47,39,8,1,1,,,,,,,,,,,,,,
USW00024233,12/5/2014,55,44,11,1,1,,,,,,,,,,,,,,
USW00024233,12/6/2014,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,12/7/2014,58,43,15,0,,,,,,,,,,,,,,,
USW00024233,12/8/2014,58,48,10,1,1,,,,,,,,,,,,,,
USW00024233,12/9/2014,61,51,10,1,1,,,,,,,,,,,,,,
USW00024233,12/10/2014,66,50,16,1,1,,,,,,,,,,,,,,
USW00024233,12/11/2014,58,47,11,1,1,,,,,,,,,,,,,,
USW00024233,12/12/2014,52,45,7,0,,,,,,,,,,,,,,,
USW00024233,12/13/2014,50,39,11,2,1,1,,,,,,,,,,,,,
USW00024233,12/14/2014,55,35,20,2,1,1,,,,,,,,,,,,,
USW00024233,12/15/2014,54,44,10,0,,,,,,,,,,,,,,,
USW00024233,12/16/2014,50,47,3,0,,,,,,,,,,,,,,,
USW00024233,12/17/2014,48,43,5,1,1,,,,,,,,,,,,,,
USW00024233,12/18/2014,49,44,5,1,1,,,,,,,,,,,,,,
USW00024233,12/19/2014,52,45,7,0,,,,,,,,,,,,,,,
USW00024233,12/20/2014,55,44,11,1,1,,,,,,,,,,,,,,
USW00024233,12/21/2014,55,50,5,0,,,,,,,,,,,,,,,
USW00024233,12/22/2014,51,43,8,0,,,,,,,,,,,,,,,
USW00024233,12/23/2014,54,41,13,1,1,,,,,,,,,,,,,,
USW00024233,12/24/2014,45,39,6,1,1,,,,,,,,,,,,,,
USW00024233,12/25/2014,46,37,9,2,1,1,,,,,,,,,,,,,
USW00024233,12/26/2014,42,35,7,2,1,1,,,,,,,,,,,,,
USW00024233,12/27/2014,49,40,9,1,1,,,,,,,,,,,,,,
USW00024233,12/28/2014,44,37,7,1,1,,,,,,,,,,,,,,
USW00024233,12/29/2014,43,33,10,1,1,,,,,,,,,,,,,,
USW00024233,12/30/2014,38,28,10,0,,,,,,,,,,,,,,,
USW00024233,12/31/2014,38,27,11,0,,,,,,,,,,,,,,,
USW00024233,1/1/2015,42,26,16,0,,,,,,,,,,,,,,,
USW00024233,1/2/2015,42,32,10,1,1,,,,,,,,,,,,,,
USW00024233,1/3/2015,41,35,6,2,1,1,,,,,,,,,,,,,
USW00024233,1/4/2015,51,38,13,1,1,,,,,,,,,,,,,,
USW00024233,1/5/2015,54,49,5,1,1,,,,,,,,,,,,,,
USW00024233,1/6/2015,54,43,11,2,1,1,,,,,,,,,,,,,
USW00024233,1/7/2015,46,42,4,2,1,1,,,,,,,,,,,,,
USW00024233,1/8/2015,46,35,11,2,1,1,,,,,,,,,,,,,
USW00024233,1/9/2015,50,38,12,2,1,1,,,,,,,,,,,,,
USW00024233,1/10/2015,46,43,3,2,1,1,,,,,,,,,,,,,
USW00024233,1/11/2015,49,45,4,2,1,1,,,,,,,,,,,,,
USW00024233,1/12/2015,52,40,12,2,1,1,,,,,,,,,,,,,
USW00024233,1/13/2015,49,37,12,2,1,1,,,,,,,,,,,,,
USW00024233,1/14/2015,43,33,10,2,1,1,,,,,,,,,,,,,
USW00024233,1/15/2015,46,34,12,1,1,,,,,,,,,,,,,,
USW00024233,1/16/2015,53,42,11,1,1,,,,,,,,,,,,,,
USW00024233,1/17/2015,56,38,18,1,1,,,,,,,,,,,,,,
USW00024233,1/18/2015,57,45,12,2,1,,,,1,,,,,,,,,,
USW00024233,1/19/2015,50,43,7,0,,,,,,,,,,,,,,,
USW00024233,1/20/2015,50,38,12,2,1,1,,,,,,,,,,,,,
USW00024233,1/21/2015,45,31,14,1,1,,,,,,,,,,,,,,
USW00024233,1/22/2015,49,43,6,1,1,,,,,,,,,,,,,,
USW00024233,1/23/2015,54,47,7,1,1,,,,,,,,,,,,,,
USW00024233,1/24/2015,58,52,6,1,1,,,,,,,,,,,,,,
USW00024233,1/25/2015,63,45,18,2,1,1,,,,,,,,,,,,,
USW00024233,1/26/2015,61,43,18,2,1,1,,,,,,,,,,,,,
USW00024233,1/27/2015,52,47,5,1,1,,,,,,,,,,,,,,
USW00024233,1/28/2015,54,41,13,1,1,,,,,,,,,,,,,,
USW00024233,1/29/2015,54,38,16,0,,,,,,,,,,,,,,,
USW00024233,1/30/2015,47,34,13,2,1,1,,,,,,,,,,,,,
USW00024233,1/31/2015,45,38,7,2,1,1,,,,,,,,,,,,,
USW00024233,2/1/2015,49,40,9,2,1,1,,,,,,,,,,,,,
USW00024233,2/2/2015,52,41,11,1,1,,,,,,,,,,,,,,
USW00024233,2/3/2015,50,42,8,1,1,,,,,,,,,,,,,,
USW00024233,2/4/2015,51,40,11,1,1,,,,,,,,,,,,,,
USW00024233,2/5/2015,56,47,9,1,1,,,,,,,,,,,,,,
USW00024233,2/6/2015,58,50,8,1,1,,,,,,,,,,,,,,
USW00024233,2/7/2015,54,49,5,1,1,,,,,,,,,,,,,,
USW00024233,2/8/2015,59,47,12,1,1,,,,,,,,,,,,,,
USW00024233,2/9/2015,56,47,9,1,1,,,,,,,,,,,,,,
USW00024233,2/10/2015,55,47,8,1,1,,,,,,,,,,,,,,
USW00024233,2/11/2015,55,42,13,2,1,1,,,,,,,,,,,,,
USW00024233,2/12/2015,62,49,13,0,,,,,,,,,,,,,,,
USW00024233,2/13/2015,60,44,16,2,1,1,,,,,,,,,,,,,
USW00024233,2/14/2015,58,44,14,1,1,,,,,,,,,,,,,,
USW00024233,2/15/2015,54,39,15,0,,,,,,,,,,,,,,,
USW00024233,2/16/2015,59,42,17,2,1,1,,,,,,,,,,,,,
USW00024233,2/17/2015,61,40,21,0,,,,,,,,,,,,,,,
USW00024233,2/18/2015,54,40,14,0,,,,,,,,,,,,,,,
USW00024233,2/19/2015,51,47,4,1,1,,,,,,,,,,,,,,
USW00024233,2/20/2015,52,45,7,1,1,,,,,,,,,,,,,,
USW00024233,2/21/2015,54,42,12,0,,,,,,,,,,,,,,,
USW00024233,2/22/2015,53,38,15,0,,,,,,,,,,,,,,,
USW00024233,2/23/2015,55,33,22,0,,,,,,,,,,,,,,,
USW00024233,2/24/2015,52,36,16,0,,,,,,,,,,,,,,,
USW00024233,2/25/2015,50,44,6,1,1,,,,,,,,,,,,,,
USW00024233,2/26/2015,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,2/27/2015,50,44,6,1,1,,,,,,,,,,,,,,
USW00024233,2/28/2015,54,38,16,0,,,,,,,,,,,,,,,
USW00024233,3/1/2015,52,34,18,0,,,,,,,,,,,,,,,
USW00024233,3/2/2015,52,40,12,0,,,,,,,,,,,,,,,
USW00024233,3/3/2015,51,32,19,0,,,,,,,,,,,,,,,
USW00024233,3/4/2015,55,31,24,0,,,,,,,,,,,,,,,
USW00024233,3/5/2015,56,37,19,0,,,,,,,,,,,,,,,
USW00024233,3/6/2015,59,38,21,0,,,,,,,,,,,,,,,
USW00024233,3/7/2015,62,39,23,1,1,,,,,,,,,,,,,,
USW00024233,3/8/2015,63,39,24,1,1,,,,,,,,,,,,,,
USW00024233,3/9/2015,58,40,18,1,1,,,,,,,,,,,,,,
USW00024233,3/10/2015,56,41,15,2,1,1,,,,,,,,,,,,,
USW00024233,3/11/2015,58,48,10,1,1,,,,,,,,,,,,,,
USW00024233,3/12/2015,64,49,15,0,,,,,,,,,,,,,,,
USW00024233,3/13/2015,63,46,17,0,,,,,,,,,,,,,,,
USW00024233,3/14/2015,57,49,8,1,1,,,,,,,,,,,,,,
USW00024233,3/15/2015,51,43,8,1,1,,,,,,,,,,,,,,
USW00024233,3/16/2015,57,43,14,1,1,,,,,,,,,,,,,,
USW00024233,3/17/2015,56,40,16,0,,,,,,,,,,,,,,,
USW00024233,3/18/2015,60,45,15,0,,,,,,,,,,,,,,,
USW00024233,3/19/2015,60,47,13,0,,,,,,,,,,,,,,,
USW00024233,3/20/2015,57,48,9,0,,,,,,,,,,,,,,,
USW00024233,3/21/2015,56,47,9,1,1,,,,,,,,,,,,,,
USW00024233,3/22/2015,53,43,10,0,,,,,,,,,,,,,,,
USW00024233,3/23/2015,52,42,10,2,1,1,,,,,,,,,,,,,
USW00024233,3/24/2015,55,43,12,1,1,,,,,,,,,,,,,,
USW00024233,3/25/2015,58,45,13,1,1,,,,,,,,,,,,,,
USW00024233,3/26/2015,69,50,19,0,,,,,,,,,,,,,,,
USW00024233,3/27/2015,65,48,17,1,1,,,,,,,,,,,,,,
USW00024233,3/28/2015,60,49,11,0,,,,,,,,,,,,,,,
USW00024233,3/29/2015,60,48,12,0,,,,,,,,,,,,,,,
USW00024233,3/30/2015,64,51,13,1,1,,,,,,,,,,,,,,
USW00024233,3/31/2015,55,43,12,1,1,,,,,,,,,,,,,,
USW00024233,4/1/2015,55,42,13,2,1,,1,,,,,,,,,,,,
USW00024233,4/2/2015,56,42,14,0,,,,,,,,,,,,,,,
USW00024233,4/3/2015,52,41,11,1,1,,,,,,,,,,,,,,
USW00024233,4/4/2015,55,39,16,0,,,,,,,,,,,,,,,
USW00024233,4/5/2015,62,37,25,0,,,,,,,,,,,,,,,
USW00024233,4/6/2015,57,44,13,0,,,,,,,,,,,,,,,
USW00024233,4/7/2015,58,44,14,0,,,,,,,,,,,,,,,
USW00024233,4/8/2015,63,43,20,0,,,,,,,,,,,,,,,
USW00024233,4/9/2015,63,43,20,0,,,,,,,,,,,,,,,
USW00024233,4/10/2015,57,46,11,1,1,,,,,,,,,,,,,,
USW00024233,4/11/2015,53,42,11,0,,,,,,,,,,,,,,,
USW00024233,4/12/2015,56,42,14,0,,,,,,,,,,,,,,,
USW00024233,4/13/2015,53,39,14,1,1,,,,,,,,,,,,,,
USW00024233,4/14/2015,53,37,16,0,,,,,,,,,,,,,,,
USW00024233,4/15/2015,57,38,19,0,,,,,,,,,,,,,,,
USW00024233,4/16/2015,64,39,25,0,,,,,,,,,,,,,,,
USW00024233,4/17/2015,66,43,23,0,,,,,,,,,,,,,,,
USW00024233,4/18/2015,66,47,19,0,,,,,,,,,,,,,,,
USW00024233,4/19/2015,70,47,23,0,,,,,,,,,,,,,,,
USW00024233,4/20/2015,73,46,27,0,,,,,,,,,,,,,,,
USW00024233,4/21/2015,63,44,19,1,1,,,,,,,,,,,,,,
USW00024233,4/22/2015,60,41,19,0,,,,,,,,,,,,,,,
USW00024233,4/23/2015,54,44,10,1,1,,,,,,,,,,,,,,
USW00024233,4/24/2015,54,43,11,1,1,,,,,,,,,,,,,,
USW00024233,4/25/2015,56,42,14,1,1,,,,,,,,,,,,,,
USW00024233,4/26/2015,60,40,20,1,1,,,,,,,,,,,,,,
USW00024233,4/27/2015,77,51,26,1,1,,,,,,,,,,,,,,
USW00024233,4/28/2015,60,48,12,1,1,,,,,,,,,,,,,,
USW00024233,4/29/2015,61,45,16,0,,,,,,,,,,,,,,,
USW00024233,4/30/2015,63,46,17,0,,,,,,,,,,,,,,,
USW00024233,5/1/2015,65,48,17,0,,,,,,,,,,,,,,,
USW00024233,5/2/2015,65,46,19,0,,,,,,,,,,,,,,,
USW00024233,5/3/2015,69,46,23,0,,,,,,,,,,,,,,,
USW00024233,5/4/2015,63,45,18,0,,,,,,,,,,,,,,,
USW00024233,5/5/2015,58,45,13,1,1,,,,,,,,,,,,,,
USW00024233,5/6/2015,62,45,17,1,1,,,,,,,,,,,,,,
USW00024233,5/7/2015,69,43,26,0,,,,,,,,,,,,,,,
USW00024233,5/8/2015,75,47,28,0,,,,,,,,,,,,,,,
USW00024233,5/9/2015,80,49,31,0,,,,,,,,,,,,,,,
USW00024233,5/10/2015,67,52,15,0,,,,,,,,,,,,,,,
USW00024233,5/11/2015,57,50,7,1,1,,,,,,,,,,,,,,
USW00024233,5/12/2015,60,51,9,1,1,,,,,,,,,,,,,,
USW00024233,5/13/2015,54,50,4,1,1,,,,,,,,,,,,,,
USW00024233,5/14/2015,64,49,15,1,1,,,,,,,,,,,,,,
USW00024233,5/15/2015,68,49,19,1,1,,,,,,,,,,,,,,
USW00024233,5/16/2015,60,52,8,0,,,,,,,,,,,,,,,
USW00024233,5/17/2015,67,51,16,0,,,,,,,,,,,,,,,
USW00024233,5/18/2015,78,54,24,0,,,,,,,,,,,,,,,
USW00024233,5/19/2015,71,53,18,0,,,,,,,,,,,,,,,
USW00024233,5/20/2015,74,51,23,2,1,1,,,,,,,,,,,,,
USW00024233,5/21/2015,78,53,25,0,,,,,,,,,,,,,,,
USW00024233,5/22/2015,62,53,9,0,,,,,,,,,,,,,,,
USW00024233,5/23/2015,61,53,8,0,,,,,,,,,,,,,,,
USW00024233,5/24/2015,64,52,12,0,,,,,,,,,,,,,,,
USW00024233,5/25/2015,60,52,8,0,,,,,,,,,,,,,,,
USW00024233,5/26/2015,71,53,18,0,,,,,,,,,,,,,,,
USW00024233,5/27/2015,76,53,23,0,,,,,,,,,,,,,,,
USW00024233,5/28/2015,82,54,28,0,,,,,,,,,,,,,,,
USW00024233,5/29/2015,79,55,24,0,,,,,,,,,,,,,,,
USW00024233,5/30/2015,73,50,23,0,,,,,,,,,,,,,,,
USW00024233,5/31/2015,77,53,24,0,,,,,,,,,,,,,,,
USW00024233,6/1/2015,61,53,8,1,1,,,,,,,,,,,,,,
USW00024233,6/2/2015,64,55,9,0,,,,,,,,,,,,,,,
USW00024233,6/3/2015,68,53,15,0,,,,,,,,,,,,,,,
USW00024233,6/4/2015,73,53,20,0,,,,,,,,,,,,,,,
USW00024233,6/5/2015,80,55,25,0,,,,,,,,,,,,,,,
USW00024233,6/6/2015,85,56,29,0,,,,,,,,,,,,,,,
USW00024233,6/7/2015,88,60,28,0,,,,,,,,,,,,,,,
USW00024233,6/8/2015,87,58,29,0,,,,,,,,,,,,,,,
USW00024233,6/9/2015,84,58,26,0,,,,,,,,,,,,,,,
USW00024233,6/10/2015,78,52,26,0,,,,,,,,,,,,,,,
USW00024233,6/11/2015,76,52,24,0,,,,,,,,,,,,,,,
USW00024233,6/12/2015,68,53,15,0,,,,,,,,,,,,,,,
USW00024233,6/13/2015,75,49,26,0,,,,,,,,,,,,,,,
USW00024233,6/14/2015,82,53,29,0,,,,,,,,,,,,,,,
USW00024233,6/15/2015,86,61,25,1,,,,,,1,,,,,,,,,
USW00024233,6/16/2015,73,52,21,0,,,,,,,,,,,,,,,
USW00024233,6/17/2015,77,52,25,0,,,,,,,,,,,,,,,
USW00024233,6/18/2015,76,57,19,0,,,,,,,,,,,,,,,
USW00024233,6/19/2015,75,56,19,1,1,,,,,,,,,,,,,,
USW00024233,6/20/2015,77,55,22,0,,,,,,,,,,,,,,,
USW00024233,6/21/2015,78,57,21,0,,,,,,,,,,,,,,,
USW00024233,6/22/2015,77,55,22,0,,,,,,,,,,,,,,,
USW00024233,6/23/2015,79,53,26,0,,,,,,,,,,,,,,,
USW00024233,6/24/2015,78,61,17,0,,,,,,,,,,,,,,,
USW00024233,6/25/2015,87,60,27,0,,,,,,,,,,,,,,,
USW00024233,6/26/2015,89,64,25,0,,,,,,,,,,,,,,,
USW00024233,6/27/2015,92,63,29,0,,,,,,,,,,,,,,,
USW00024233,6/28/2015,83,65,18,0,,,,,,,,,,,,,,,
USW00024233,6/29/2015,84,63,21,0,,,,,,,,,,,,,,,
USW00024233,6/30/2015,87,59,28,1,1,,,,,,,,,,,,,,
USW00024233,7/1/2015,90,63,27,0,,,,,,,,,,,,,,,
USW00024233,7/2/2015,93,64,29,0,,,,,,,,,,,,,,,
USW00024233,7/3/2015,92,64,28,0,,,,,,,,,,,,,,,
USW00024233,7/4/2015,92,59,33,0,,,,,,,,,,,,,,,
USW00024233,7/5/2015,91,62,29,0,,,,,,,,,,,,,,,
USW00024233,7/6/2015,85,60,25,1,,,,,,1,,,,,,,,,
USW00024233,7/7/2015,81,57,24,0,,,,,,,,,,,,,,,
USW00024233,7/8/2015,86,58,28,1,,,,,,1,,,,,,,,,
USW00024233,7/9/2015,84,58,26,0,,,,,,,,,,,,,,,
USW00024233,7/10/2015,70,62,8,0,,,,,,,,,,,,,,,
USW00024233,7/11/2015,72,62,10,0,,,,,,,,,,,,,,,
USW00024233,7/12/2015,79,62,17,0,,,,,,,,,,,,,,,
USW00024233,7/13/2015,78,61,17,0,,,,,,,,,,,,,,,
USW00024233,7/14/2015,82,61,21,0,,,,,,,,,,,,,,,
